user_ID,customer,product_ID,sex,age_group,age,marital,state,zone,occupation,category,orders,amount
1002060,Lynn,P00309242,F,0-17,16,unmarried,Delhi,Central,Retail,Household items,3,3074
1001998,Katharine,P00309242,M,51-55,53,married,Maharashtra,Western,Aviation,Pet Care,3,2787
1000961,Bailliet,P00309242,M,18-25,21,unmarried,Punjab,Northern,Healthcare,Clothing & Apparel,3,1838
1000710,Nripraj,P00309342,F,26-35,28,unmarried,Madhya Pradesh,Central,Chemical,Food,1,4150
1001470,Abhijeet,P00309742,F,18-25,20,unmarried,Maharashtra,Western,Govt,Auto,2,14323
1005038,Trevino,P00309942,F,26-35,35,married,Uttar Pradesh,Central,Construction,Sports Products,1,11055
1000883,Anand,P00310042,M,36-45,43,married,Delhi,Central,Govt,Games & Toys,1,9742
1002081,Bowman,P00310042,F,18-25,18,married,Maharashtra,Western,Food Processing,Household items,3,3021
1002948,Lee,P00310142,F,18-25,21,unmarried,Gujarat,Western,Agriculture,Food,2,15361
1002033,Leslie,P00310142,M,46-50,48,married,Uttar Pradesh,Central,IT Sector,Beauty,3,3119
1002801,Moffitt,P00310242,M,26-35,27,unmarried,Delhi,Central,Construction,Food,4,15728
1005606,Cano,P00310242,M,26-35,28,married,Maharashtra,Western,IT Sector,Food,1,12032
1003641,Cacioppo,P00310242,F,26-35,29,married,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,6105
1002520,Mike,P00310342,M,55+,72,married,Himachal Pradesh,Northern,Media,Auto,4,23267
1001514,Yaanvi,P00310342,F,18-25,22,married,Madhya Pradesh,Central,Banking,Sports Products,4,8411
1000161,Chloris,P00310342,F,46-50,48,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,7060
1000180,Ishit,P00310342,F,46-50,46,married,Himachal Pradesh,Northern,Govt,Clothing & Apparel,4,5385
1003475,Cousins,P00310542,F,26-35,30,married,Jharkhand,Eastern,Construction,Electronics & Gadgets,3,7981
1001671,Manish,P00310742,F,36-45,43,unmarried,Delhi,Central,Construction,Footwear & Shoes,4,4192
1000566,Divyansh,P00310842,F,26-35,26,married,Bihar,Eastern,Aviation,Food,4,15504
1000173,Muhammed,P00310842,F,26-35,29,unmarried,Karnataka,Southern,Hospitality,Food,2,11729
1001019,Neil,P00310842,F,36-45,41,married,Telangana,Southern,Banking,Clothing & Apparel,1,8679
1005100,Spruell,P00310842,F,51-55,55,unmarried,Jharkhand,Eastern,Aviation,Electronics & Gadgets,1,7832
1003910,Rohan,P00310842,F,26-35,33,married,Madhya Pradesh,Central,Hospitality,Beauty,4,7619
1002680,Hirasaki,P00310842,M,26-35,33,married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,2,5158
1005313,Dorothy,P00310842,F,55+,91,married,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,3614
1001181,Cathy,P00311342,F,36-45,44,married,Madhya Pradesh,Central,Construction,Beauty,2,5975
1000033,Yaanvi,P00311442,M,46-50,47,unmarried,Uttar Pradesh,Central,Banking,Furniture,4,16540
1003961,Sheetal,P00311442,F,26-35,33,unmarried,Punjab,Northern,Healthcare,Electronics & Gadgets,1,9913
1003662,Taslimi,P00311442,F,36-45,44,unmarried,Punjab,Northern,IT Sector,Electronics & Gadgets,2,4208
1005580,Bradley,P00311542,F,46-50,47,unmarried,Uttar Pradesh,Central,Govt,Food,3,19045
1003618,Keshav,P00311542,M,18-25,19,married,Uttarakhand,Central,Agriculture,Clothing & Apparel,2,6929
1001451,Sink,P00311642,F,36-45,41,married,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,20344
1003224,Kushal,P00311742,M,26-35,34,unmarried,Himachal Pradesh,Northern,Aviation,Electronics & Gadgets,3,7948
1004277,Sanjay,P00311942,F,36-45,43,unmarried,Andhra Pradesh,Southern,Aviation,Food,4,11383
1000148,Rutuja,P00312142,F,51-55,54,unmarried,Kerala,Southern,Agriculture,Clothing & Apparel,1,8633
1004907,Olson,P00312142,M,51-55,53,unmarried,Karnataka,Southern,Aviation,Electronics & Gadgets,3,6182
1005605,Bühler,P00312142,M,18-25,24,unmarried,Bihar,Eastern,Agriculture,Clothing & Apparel,1,3700
1004506,Ashbrook,P00312342,F,51-55,51,unmarried,Delhi,Central,Aviation,Footwear & Shoes,2,20207
1000313,Brooke,P00312742,M,18-25,18,married,Bihar,Eastern,Textile,Clothing & Apparel,4,8892
1001358,Jaydeep,P00312742,F,36-45,45,unmarried,Delhi,Central,Aviation,Clothing & Apparel,2,5322
1000174,Edelman,P00312742,F,26-35,35,married,Andhra Pradesh,Southern,IT Sector,Beauty,2,4490
1001495,Fjeld,P00312742,F,18-25,19,unmarried,Maharashtra,Western,Banking,Household items,4,3812
1001902,Pistole,P00312742,F,26-35,26,married,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,1,2304
1004449,Masurkar,P00312842,F,26-35,30,unmarried,Uttar Pradesh,Central,Healthcare,Food,3,19699
1004728,Larry,P00312842,F,26-35,28,married,Karnataka,Southern,IT Sector,Games & Toys,2,13259
1004217,Noonan,P00312842,F,18-25,19,unmarried,Gujarat,Western,IT Sector,Clothing & Apparel,2,5458
1002814,Taslimi,P00312942,M,36-45,43,unmarried,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,8838
1004771,Anne,P00312942,M,26-35,27,married,Delhi,Central,Food Processing,Beauty,2,3070
1000216,Gjertsen,P00313042,M,46-50,46,married,Uttarakhand,Central,Media,Furniture,3,8346
1003741,Shirley,P00313042,F,26-35,33,unmarried,Karnataka,Southern,Banking,Electronics & Gadgets,2,7928
1005153,Ivan,P00313042,F,26-35,31,married,Rajasthan,Northern,Govt,Clothing & Apparel,2,7105
1003931,Delaney,P00313042,F,26-35,35,married,Bihar,Eastern,Aviation,Clothing & Apparel,2,6945
1000963,Monu,P00313142,F,26-35,33,unmarried,Madhya Pradesh,Central,Govt,Food,4,15702
1001390,Tom,P00313142,F,36-45,42,unmarried,Delhi,Central,Food Processing,Footwear & Shoes,4,12720
1004425,Indulekha,P00313142,F,36-45,41,unmarried,Himachal Pradesh,Northern,Banking,Footwear & Shoes,4,12283
1002073,Vandana,P00313142,M,18-25,20,unmarried,Rajasthan,Northern,Automobile,Clothing & Apparel,2,8721
1005950,Sharelle,P00313142,F,26-35,27,unmarried,Kerala,Southern,IT Sector,Electronics & Gadgets,1,7767
1005140,Arthur,P00313142,F,26-35,32,unmarried,Delhi,Central,Healthcare,Household items,2,3124
1004335,Aryan,P00313242,F,36-45,38,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,2,12474
1002857,Sukant,P00313242,F,26-35,30,unmarried,Haryana,Northern,Banking,Food,3,11824
1003018,Rhea,P00313242,F,36-45,44,married,Karnataka,Southern,Banking,Sports Products,1,11054
1005153,Ivan,P00313242,F,26-35,30,married,Madhya Pradesh,Central,Chemical,Clothing & Apparel,3,8576
1000204,Tejeswini,P00313242,F,26-35,33,married,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,6177
1002446,Stobb,P00313242,F,18-25,25,unmarried,Rajasthan,Northern,Healthcare,Electronics & Gadgets,2,5895
1003519,Catlett,P00313342,M,26-35,32,married,Uttar Pradesh,Central,Lawyer,Food,3,19446
1000746,Uudhav,P00313342,M,18-25,25,married,Kerala,Southern,Automobile,Food,3,15614
1004093,Jamie,P00313342,F,26-35,28,unmarried,Maharashtra,Western,Lawyer,Games & Toys,3,12984
1002787,Vaibhav,P00313342,F,26-35,32,unmarried,Karnataka,Southern,Construction,Food,1,11821
1000911,Jaydeep,P00313342,F,51-55,54,unmarried,Haryana,Northern,Banking,Food,2,11739
1003572,Anita,P00313342,F,36-45,40,married,Himachal Pradesh,Northern,Lawyer,Clothing & Apparel,4,8796
1005951,Braun,P00313342,F,18-25,20,married,Andhra Pradesh,Southern,Lawyer,Clothing & Apparel,3,8606
1003025,Kristen,P00313342,M,36-45,42,unmarried,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,8039
1003425,Shishu,P00313342,M,18-25,19,unmarried,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2,8038
1005345,Tiffany,P00313342,M,26-35,32,married,Uttar Pradesh,Central,Govt,Clothing & Apparel,4,5396
1005194,Shillingsburg,P00313342,F,26-35,26,unmarried,Himachal Pradesh,Northern,Retail,Clothing & Apparel,2,5385
1001599,Akshata,P00313342,F,26-35,34,married,Uttar Pradesh,Central,Aviation,Household items,3,2264
1000411,Prashant,P00313342,M,46-50,48,unmarried,Gujarat,Western,IT Sector,Office,4,585
1006002,Denny,P00313442,F,51-55,51,unmarried,Maharashtra,Western,IT Sector,Food,4,15790
1002483,Aarushi,P00313442,F,55+,66,unmarried,Uttar Pradesh,Central,Retail,Food,1,15218
1001727,Lanier,P00313442,F,36-45,39,unmarried,Uttar Pradesh,Central,Healthcare,Food,1,12061
1003735,Soodesh,P00313442,F,26-35,35,married,Bihar,Eastern,Hospitality,Food,3,12036
1005086,Cyra,P00313442,F,26-35,27,unmarried,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,9998
1005980,Sudhir,P00313442,F,55+,86,married,Uttarakhand,Central,Textile,Clothing & Apparel,3,8882
1004647,Vernon,P00313442,F,36-45,38,unmarried,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,3,8743
1002203,Anand,P00313442,F,46-50,48,married,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,4,8107
1002544,Oshin,P00313442,F,46-50,48,married,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,1,7800
1000416,Hrisheekesh,P00313442,F,46-50,46,married,Karnataka,Southern,Media,Books,1,7721
1003673,Kargatis,P00313442,F,26-35,35,unmarried,Gujarat,Western,Retail,Food,4,7584
1003211,Jason,P00313442,F,51-55,55,unmarried,Andhra Pradesh,Southern,Healthcare,Food,2,3839
1001632,Mills,P00313442,M,26-35,31,unmarried,Karnataka,Southern,Chemical,Household items,1,3033
1004009,Greene,P00313442,F,18-25,20,married,Maharashtra,Western,Aviation,Household items,2,2360
1004790,Dario,P00313542,M,26-35,35,married,Delhi,Central,Aviation,Food,3,19319
1000934,Hagelstein,P00313542,M,36-45,45,unmarried,Andhra Pradesh,Southern,Healthcare,Food,4,15771
1001023,Kimberly,P00313542,F,55+,89,unmarried,Uttar Pradesh,Central,IT Sector,Food,1,15519
1002638,Damala,P00313542,F,26-35,34,unmarried,Uttar Pradesh,Central,Healthcare,Sports Products,3,13528
1002335,Williamson,P00313542,F,51-55,53,unmarried,Karnataka,Southern,Aviation,Games & Toys,4,13162
1004344,Hildebrand,P00313542,M,26-35,32,married,Himachal Pradesh,Northern,Healthcare,Footwear & Shoes,4,12403
1001764,Blackwell,P00313542,F,18-25,23,unmarried,Maharashtra,Western,IT Sector,Food,2,11820
1003808,Vishakha,P00313542,F,26-35,32,unmarried,Madhya Pradesh,Central,Govt,Games & Toys,2,9632
1002676,Jitesh,P00313542,F,55+,65,unmarried,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,4,8844
1002525,Sujay,P00313542,M,36-45,37,unmarried,Karnataka,Southern,Govt,Electronics & Gadgets,1,8011
1003491,Freymann,P00313542,F,26-35,32,unmarried,Madhya Pradesh,Central,Healthcare,Beauty,4,7404
1003615,liebe,P00313542,F,26-35,27,unmarried,Delhi,Central,Media,Clothing & Apparel,4,7019
1003683,Gross,P00313542,F,26-35,35,married,Himachal Pradesh,Northern,Lawyer,Clothing & Apparel,2,5393
1005390,Naresj,P00313542,F,0-17,12,unmarried,Gujarat,Western,Banking,Electronics & Gadgets,2,4041
1002042,DeVincentis,P00313542,M,0-17,14,unmarried,Delhi,Central,Hospitality,Household items,2,3045
1002030,Mitchum,P00313542,M,26-35,35,married,Karnataka,Southern,Retail,Household items,4,2324
1005578,Uudhav,P00313542,M,18-25,21,unmarried,Kerala,Southern,IT Sector,Office,1,933
1004510,Crebagga,P00313642,F,46-50,48,married,Karnataka,Southern,Healthcare,Food,2,18964
1003610,Pournamasi,P00313642,F,18-25,23,unmarried,Uttar Pradesh,Central,IT Sector,Food,2,11676
1005952,Bart,P00313642,M,46-50,50,unmarried,Uttar Pradesh,Central,Media,Electronics & Gadgets,3,7802
1004946,Zandusky,P00313742,M,36-45,39,unmarried,Uttarakhand,Central,Automobile,Electronics & Gadgets,3,10008
1000169,Etezadi,P00313742,F,26-35,29,unmarried,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,2,8840
1000482,Mukesh,P00313742,F,26-35,28,unmarried,Maharashtra,Western,Hospitality,Food,3,8102
1003233,Dionis,P00313742,F,51-55,53,unmarried,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,1,3578
1000338,Nunn,P00313842,F,36-45,44,unmarried,Delhi,Central,Banking,Food,4,19067
1004897,Becker,P00313842,F,36-45,36,unmarried,Andhra Pradesh,Southern,Aviation,Furniture,3,15992
1005256,Grant,P00313842,F,26-35,28,married,Rajasthan,Northern,Food Processing,Electronics & Gadgets,1,9726
1005473,Tillman,P00313842,F,26-35,31,unmarried,Himachal Pradesh,Northern,Aviation,Games & Toys,1,9568
1004512,Hastings,P00313842,F,26-35,31,unmarried,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,8890
1002186,Shubham,P00313842,F,18-25,23,married,Himachal Pradesh,Northern,Lawyer,Electronics & Gadgets,1,7898
1005720,Stewart,P00313842,M,26-35,31,married,Karnataka,Southern,IT Sector,Clothing & Apparel,1,5481
1004904,Priyanshu,P00314042,F,51-55,53,married,Karnataka,Southern,Construction,Clothing & Apparel,2,3579
1005812,Chikku,P00314142,M,26-35,35,married,Jharkhand,Eastern,Hospitality,Food,2,12091
1001074,Brown,P00314142,F,46-50,50,unmarried,Madhya Pradesh,Central,Automobile,Beauty,1,5946
1002784,Martin,P00314242,F,51-55,52,unmarried,Delhi,Central,Healthcare,Electronics & Gadgets,1,5941
1002784,Martin,P00314242,F,51-55,52,unmarried,Delhi,Central,Healthcare,Electronics & Gadgets,3,5941
1001343,Oakman,P00314242,F,36-45,41,married,Himachal Pradesh,Northern,Lawyer,Clothing & Apparel,1,5158
1001912,Hazel,P00314242,M,26-35,30,unmarried,Himachal Pradesh,Northern,Retail,Pet Care,1,3436
1002088,Divyansha,P00314342,F,51-55,51,unmarried,Maharashtra,Western,IT Sector,Pet Care,3,2124
1005470,Daniels,P00315042,F,55+,66,unmarried,Madhya Pradesh,Central,Healthcare,Beauty,3,3234
1004277,Sanjay,P00315442,F,36-45,45,married,Delhi,Central,Construction,Footwear & Shoes,2,20840
1003589,Atkinson,P00315442,M,46-50,49,unmarried,Madhya Pradesh,Central,Govt,Food,1,19259
1000391,Dana,P00315442,F,46-50,48,unmarried,Punjab,Northern,IT Sector,Clothing & Apparel,1,7144
1005812,Chikku,P00315542,M,26-35,27,married,Kerala,Southern,Lawyer,Clothing & Apparel,3,8693
1001150,Becky,P00315542,M,26-35,32,unmarried,Maharashtra,Western,Banking,Clothing & Apparel,1,8640
1005972,Harms,P00315542,M,26-35,33,unmarried,Maharashtra,Western,IT Sector,Household items,3,3061
1001543,Ankur,P00315642,F,26-35,28,unmarried,Uttar Pradesh,Central,Govt,Food,3,15201
1004404,Rittenbach,P00315642,F,26-35,26,unmarried,Punjab,Northern,IT Sector,Electronics & Gadgets,3,9975
1001155,Deirdre,P00315642,F,26-35,30,married,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2,8029
1000166,Angele,P00315642,F,18-25,25,unmarried,Delhi,Central,Healthcare,Beauty,4,1612
1005097,Krohn,P00315742,F,55+,76,unmarried,Gujarat,Western,Retail,Furniture,1,16512
1005659,Avish,P00315742,F,26-35,33,married,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,9996
1005256,Grant,P00315742,F,26-35,30,unmarried,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,1,5859
1001150,Becky,P00315742,M,26-35,27,unmarried,Haryana,Northern,Healthcare,Household items,1,3839
1005972,Harms,P00315742,M,26-35,29,unmarried,Andhra Pradesh,Southern,Aviation,Household items,1,883
1005972,Harms,P00315742,M,26-35,29,unmarried,Andhra Pradesh,Southern,Aviation,Household items,3,883
1004285,Bhishm,P00315842,M,36-45,38,unmarried,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,3,20900
1002907,Bharat,P00315842,M,36-45,44,unmarried,Maharashtra,Western,Automobile,Food,1,8084
1004079,Fisher,P00315842,F,36-45,39,married,Maharashtra,Western,Healthcare,Clothing & Apparel,2,7065
1002774,Vijay,P00315842,F,26-35,33,married,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,2,3565
1000352,Maris,P00316042,F,18-25,23,married,Delhi,Central,Banking,Clothing & Apparel,1,7140
1003507,Brenda,P00316242,F,26-35,29,married,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,5368
1001339,Hendricks,P00316442,F,36-45,44,married,Uttar Pradesh,Central,Aviation,Furniture,2,12147
1004688,Derr,P00316442,F,26-35,35,married,Haryana,Northern,Aviation,Clothing & Apparel,2,5258
1001613,Eva,P00316542,F,18-25,22,married,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,4,3563
1003550,Jesal,P00316642,F,26-35,31,married,Uttar Pradesh,Central,Aviation,Food,1,19554
1004021,Aishwarya,P00316642,F,51-55,53,married,Maharashtra,Western,Automobile,Food,4,19545
1002383,Fuller,P00316642,M,26-35,31,married,Punjab,Northern,Govt,Food,2,19301
1001325,Reese,P00316642,F,26-35,27,unmarried,Karnataka,Southern,IT Sector,Footwear & Shoes,3,16918
1001447,Aastha,P00316642,F,18-25,18,married,Delhi,Central,Media,Food,1,15346
1005025,Moren,P00316642,F,26-35,30,unmarried,Jharkhand,Eastern,Food Processing,Games & Toys,1,13158
1000744,Bolton,P00316642,M,26-35,27,unmarried,Karnataka,Southern,Banking,Footwear & Shoes,3,12275
1005520,Farry,P00316642,F,46-50,47,unmarried,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,8765
1003096,Prashant,P00316642,M,46-50,47,unmarried,Gujarat,Western,Lawyer,Pet Care,2,2835
1002796,Thompson,P00316642,F,26-35,33,married,Uttar Pradesh,Central,Lawyer,Pet Care,3,2833
1000271,Anne,P00316642,F,18-25,19,unmarried,Delhi,Central,Automobile,Veterinary,3,1719
1003769,Berenike,P00316742,F,26-35,35,unmarried,Uttar Pradesh,Central,Construction,Games & Toys,4,9941
1005964,Aromal,P00316742,F,18-25,19,unmarried,Karnataka,Southern,Retail,Sports Products,4,3121
1000192,Boeckenhauer,P00316742,F,18-25,25,unmarried,Maharashtra,Western,Banking,Veterinary,3,1370
1003082,Manibalan,P00316842,M,36-45,42,married,Delhi,Central,Healthcare,Food,1,11934
1000033,Yaanvi,P00316842,F,46-50,49,unmarried,Haryana,Northern,Aviation,Games & Toys,4,6548
1000850,Bhawna,P00317242,F,36-45,45,married,Maharashtra,Western,IT Sector,Clothing & Apparel,1,7161
1004207,Lela,P00317242,F,36-45,38,married,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,2,6156
1004161,Murray,P00317342,F,46-50,48,married,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,2,7193
1000796,Martinez,P00317442,F,51-55,51,unmarried,Maharashtra,Western,IT Sector,Food,4,19198
1004859,Braunhardt,P00317442,M,18-25,22,unmarried,Maharashtra,Western,Hospitality,Sports Products,1,10868
1003466,Französisch,P00317442,F,26-35,35,unmarried,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,4,7907
1002460,Schneider,P00317642,M,51-55,53,unmarried,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,3,9850
1004486,Tate,P00317742,M,36-45,39,unmarried,Uttar Pradesh,Central,Food Processing,Pet Care,1,2817
1000900,Skaria,P00317842,M,55+,83,unmarried,Karnataka,Southern,Automobile,Auto,3,23513
1001029,Parakh,P00317842,F,26-35,30,unmarried,Karnataka,Southern,Lawyer,Footwear & Shoes,3,20615
1002966,Jesslyn,P00317842,M,26-35,27,unmarried,Andhra Pradesh,Southern,Aviation,Food,2,19182
1002316,Odella,P00317842,F,36-45,40,unmarried,Andhra Pradesh,Southern,Construction,Tupperware,3,12774
1002732,Sanjova,P00317842,F,46-50,48,married,Uttar Pradesh,Central,Govt,Food,1,11469
1005677,Dionis,P00317842,F,26-35,32,unmarried,Uttar Pradesh,Central,Govt,Food,3,11388
1001639,Charika,P00317842,F,26-35,35,unmarried,Maharashtra,Western,Hospitality,Games & Toys,2,9760
1003851,Deanra,P00317842,F,26-35,27,unmarried,Jharkhand,Eastern,Aviation,Electronics & Gadgets,2,8061
1002770,Overfelt,P00317842,F,36-45,36,married,Haryana,Northern,Chemical,Food,2,7629
1005561,Ekta,P00317842,M,26-35,35,unmarried,Uttar Pradesh,Central,Automobile,Clothing & Apparel,1,7089
1001444,Bergmann,P00317842,M,26-35,27,unmarried,Andhra Pradesh,Southern,Construction,Clothing & Apparel,2,7063
1001738,Gordon,P00317842,F,36-45,41,married,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,1,7023
1004058,Shaily,P00317842,F,26-35,27,unmarried,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,6948
1005323,Asish,P00317842,F,26-35,26,married,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,3,4236
1001195,Burns,P00317842,F,0-17,17,married,Madhya Pradesh,Central,Hospitality,Beauty,4,3201
1005458,Akshat,P00317842,M,18-25,22,married,Haryana,Northern,Lawyer,Household items,1,2373
1000735,Fox,P00317842,F,26-35,35,unmarried,Maharashtra,Western,Govt,Clothing & Apparel,2,1744
1000480,Shatayu,P00317942,M,18-25,25,unmarried,Madhya Pradesh,Central,IT Sector,Food,4,19391
1000731,Raglin,P00317942,F,46-50,50,unmarried,Maharashtra,Western,Healthcare,Games & Toys,1,13053
1002655,Sudhir,P00317942,F,36-45,40,unmarried,Karnataka,Southern,IT Sector,Footwear & Shoes,1,12844
1002437,Thomas,P00317942,M,26-35,33,unmarried,Kerala,Southern,Lawyer,Furniture,2,12285
1005087,Katrina,P00317942,M,26-35,27,unmarried,Gujarat,Western,Food Processing,Electronics & Gadgets,4,9749
1005998,Nitant,P00317942,F,18-25,24,unmarried,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9701
1005722,Shourya,P00317942,F,26-35,28,unmarried,Kerala,Southern,Food Processing,Household items,3,3822
1005445,Atkinson,P00318142,F,26-35,28,married,Delhi,Central,Healthcare,Electronics & Gadgets,3,4232
1000314,Messe,P00318342,M,55+,72,unmarried,Andhra Pradesh,Southern,IT Sector,Beauty,3,4565
1005067,Pak,P00318542,F,55+,57,married,Uttar Pradesh,Central,Banking,Electronics & Gadgets,4,5971
1003029,Grove,P00318742,F,18-25,19,married,Maharashtra,Western,Automobile,Food,2,11842
1000080,Paromita,P00318742,F,55+,56,unmarried,Uttar Pradesh,Central,Govt,Food,2,11459
1005034,Barry,P00318742,M,26-35,32,unmarried,Maharashtra,Western,Textile,Sports Products,3,10803
1001068,Dominguez,P00318742,M,18-25,20,unmarried,Andhra Pradesh,Southern,Retail,Books,1,10232
1000004,Guthrie,P00318742,F,46-50,47,married,Uttar Pradesh,Central,Construction,Decor,2,10072
1005998,Nitant,P00318742,F,18-25,21,unmarried,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,8630
1002651,Piyali,P00318742,F,55+,87,married,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,4,8068
1001264,McGuire,P00318742,F,26-35,33,married,Himachal Pradesh,Northern,Agriculture,Clothing & Apparel,3,5443
1001377,Wooten,P00318742,F,36-45,40,unmarried,Uttar Pradesh,Central,Construction,Games & Toys,4,3199
1002192,Klamczynski,P00318742,M,26-35,35,unmarried,Himachal Pradesh,Northern,Media,Household items,2,3108
1002634,Gross,P00318742,F,55+,60,married,Delhi,Central,Aviation,Pet Care,1,2748
1003079,Akshay,P00318742,M,26-35,28,unmarried,Uttar Pradesh,Central,Aviation,Household items,2,2367
1000238,DeMoss,P00318742,M,51-55,53,married,Jharkhand,Eastern,Automobile,Veterinary,3,1722
1000390,Trafton,P00319042,M,26-35,29,unmarried,Haryana,Northern,Automobile,Footwear & Shoes,4,20536
1002766,Cyma,P00319042,F,46-50,50,unmarried,Haryana,Northern,IT Sector,Furniture,3,20280
1005722,Shourya,P00319042,F,26-35,31,unmarried,Gujarat,Western,IT Sector,Games & Toys,4,16458
1003437,Leatherbury,P00319042,M,26-35,27,unmarried,Jharkhand,Eastern,Govt,Food,1,11410
1000594,Manju,P00319042,M,55+,59,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,8870
1004120,Noopur,P00319042,F,26-35,30,married,Uttar Pradesh,Central,Media,Electronics & Gadgets,2,8143
1000757,Karandeep,P00319042,F,26-35,26,unmarried,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,3,8026
1000410,Kane,P00319042,M,26-35,28,married,Maharashtra,Western,Construction,Clothing & Apparel,2,7003
1005636,Tran,P00319042,F,26-35,28,unmarried,Bihar,Eastern,Chemical,Electronics & Gadgets,1,5828
1003691,Bryan,P00319042,F,26-35,27,married,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,2,5230
1002611,Rachna,P00319042,F,26-35,27,married,Uttar Pradesh,Central,Banking,Footwear & Shoes,2,4443
1004884,Divyeta,P00319042,F,36-45,45,married,Delhi,Central,IT Sector,Office,4,777
1005111,Amisha,P00319142,F,36-45,38,married,Jharkhand,Eastern,Food Processing,Clothing & Apparel,1,7039
1005788,Bixby,P00319142,F,26-35,32,unmarried,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,4263
1004302,Karlsson,P00319142,F,51-55,55,unmarried,Delhi,Central,Healthcare,Office,2,942
1001181,Cathy,P00319242,F,36-45,44,unmarried,Karnataka,Southern,Automobile,Games & Toys,4,13139
1001285,Laalji,P00319242,M,36-45,41,unmarried,Karnataka,Southern,Food Processing,Footwear & Shoes,2,12290
1004053,Daniel,P00319242,F,26-35,27,married,Madhya Pradesh,Central,Aviation,Beauty,3,1649
1004884,Divyeta,P00319342,F,36-45,43,unmarried,Uttar Pradesh,Central,Govt,Food,4,19613
1000181,Jay,P00319342,F,18-25,19,unmarried,Karnataka,Southern,Agriculture,Food,1,19349
1005969,Hallsten,P00319342,F,46-50,50,married,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,16837
1004837,Chetan,P00319342,F,26-35,35,married,Delhi,Central,Lawyer,Footwear & Shoes,3,16407
1002205,Amol,P00319342,M,26-35,35,unmarried,Gujarat,Western,Govt,Food,4,15860
1000611,Yogesh,P00319342,F,36-45,39,unmarried,Karnataka,Southern,Chemical,Food,1,15822
1005068,Hoffman,P00319342,F,36-45,41,unmarried,Andhra Pradesh,Southern,Agriculture,Food,1,15820
1005047,Norling,P00319342,F,46-50,47,married,Haryana,Northern,Hospitality,Electronics & Gadgets,2,8019
1005047,Norling,P00319342,F,46-50,47,married,Kerala,Southern,Hospitality,Electronics & Gadgets,1,8019
1004303,Jane,P00319342,F,26-35,28,married,Haryana,Northern,Banking,Electronics & Gadgets,4,7930
1001796,Wardle,P00319342,F,51-55,55,unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,3,5409
1004140,Bertelson,P00319342,F,26-35,31,unmarried,Andhra Pradesh,Southern,IT Sector,Beauty,2,4559
1004729,Aayushi,P00319342,F,51-55,53,unmarried,Uttar Pradesh,Central,Banking,Food,2,3810
1003253,Daly,P00319342,M,36-45,43,married,Karnataka,Southern,Agriculture,Clothing & Apparel,3,3495
1001113,Dunbar,P00319342,F,18-25,21,unmarried,Maharashtra,Western,IT Sector,Household items,1,2360
1004824,Herman,P00319342,F,26-35,26,married,Delhi,Central,Govt,Veterinary,4,1405
1004647,Vernon,P00319442,F,36-45,45,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,3,12444
